ingresos_mensuales,cambios_ingreso,tdc_limite_credito,tdc_saldo_actual,porcentaje_utilizacion,riesgo_desempleo,prob_desempleo,variacion_score_crediticio,pago_minimo_mensual,pago_real_ultimo_mes,monto_ultimo_pago,dias_atraso_actual,monto_recuperado,historial_llamadas_realizadas,tasa_respuesta_llamadas,historial_sms_enviados,tasa_lectura_sms,historial_email_enviados,tasa_apertura_email,historial_whatsapp,tasa_respuesta_whatsapp,interaccion_negativa,num_interacciones_recientes,dias_desde_ultima_interaccion,edad,ocupacion,estado_civil,region,antiguedad_laboral,cambio_empleo_reciente,sentimiento_ultima_interaccion,tono_cliente,vulnerabilidad_detectada,nombre_tdc,fecha_ultimo_pago,fecha_ultimo_contacto,pago_30d,solucion_aceptada,resultado_convenio,canal_preferido_cliente,monto_gasto_salud_3m,numero_de_quejas
15960.85,1490.1896833882934,52142.40658404935,23510.40243885688,0.004508883,0.098014614,0.1765609103650783,-67,1029.2659335254868,747.9137202445784,747.9137202445784,15,1911.620272992488,2,0.2157774362188353,5,0.1246538454641912,10,0.3620776897770739,10,0.6259415137165039,0,27,27,48,Empleado,Casado,Sur,28,0,-1.42126858,Temeroso,0,Black,17/09/2024,18:59.0,0,Consolidacion,Fallido,SMS,1792.355614640039,0
68319.35,2923.681344118498,163918.98395586733,118835.21364459187,0.007249631,0.321923398,0.3329533318618964,-25,4076.801836588137,5455.721935961518,5455.721935961518,0,0,1,0.1648285006243259,4,0.5402806031565535,4,0.5411403763050958,2,0.6898052369449901,0,11,14,42,Empleado,Casado,Sur,16,0,-2.583568879,Ansioso,1,Black,22/10/2024,18:59.0,0,Pago_a_plazos,Exitoso,WhatsApp,257.4059891795807,2
58624.99,-1893.169434,155937.5335831791,61474.01857098236,0.003942221,0.06619181,0.3811225399686365,-39,1716.705037180917,4778.390390352439,4778.390390352439,30,17564.473222629804,5,0.6639548443239154,5,0.6739532022998789,4,0.1360645921312724,7,0.3418554055280263,0,21,18,42,Empleado,Soltero,Occidente,33,0,-3.216412252,Cooperativo,1,Platinum,06/08/2024,18:59.0,0,Prorroga,Fallido,SMS,7317.818573,0
71030.46,-1539.551535,172817.3204691181,129864.07146465356,0.007514529,0.024869745,0.094210193,2,3665.627334698886,3261.7489916934524,3261.7489916934524,45,76512.62128820279,3,0.481733575,5,0.5494762528123148,1,0.2886914805747611,11,0.7021175232504324,0,20,13,34,Empleado,Casado,Centro,2,0,0.3090001475398624,Neutral,0,Platinum,01/10/2024,18:59.0,1,Reestructuracion,Fallido,WhatsApp,3614.8845790162295,0
40540.24,2052.410505667988,99650.42482386026,33730.26520933324,0.003384859,0.1515486276379198,0.3451842920290007,-24,1106.119815506038,2281.037842850013,2281.037842850013,0,0,4,0.1683283071914613,7,0.8373059323647499,5,0.3671685369408654,3,0.5407306321921138,1,19,2,50,Empleado,Soltero,Oriente,28,1,-0.549386128,Molesto,1,Platinum,19/10/2024,18:59.0,0,Consolidacion,Exitoso,Email,3445.9737077108425,2
26431.54,-863.5181364,75371.90844223619,17789.51320225401,0.002360231,0.1515329136038192,0.078532108,-39,769.4393718617014,312.8014106735801,312.8014106735801,45,7230.238531,3,0.3232448283422587,3,0.5454397101540206,8,0.5533275603962704,8,0.7651581729883623,0,22,4,47,Independiente,Soltero,Sur,18,1,-0.808037623,Cansado,0,Black,23/08/2024,18:59.0,0,Pago_a_plazos,Exitoso,Email,2936.8744674294144,0
70886.66,-1391.029909,211098.9572918707,31899.51260452886,0.001511117,0.2847866841172683,0.1607489238681682,29,1060.8110293717637,381.0670554927312,381.0670554927312,15,4339.429211052999,7,0.1411646857066973,2,0.3668392323924586,5,0.2903077441610122,7,0.5961752592960019,0,21,23,47,Empleado,Casado,Occidente,30,0,0.095571165,Neutral,0,Clasica,13/08/2024,18:59.0,1,Ninguna,Fallido,WhatsApp,8814.194477112074,0
17879.68,-3174.942341,58641.86362180847,26882.98450267247,0.004584265,0.10468512,0.3362033237830322,-23,880.3195668092642,1148.6619034744524,1148.6619034744524,15,14946.88908897752,4,0.3073988393154807,5,0.7792090510478163,1,0.3404679106183773,4,0.7260761196005391,0,14,11,35,Empleado,Soltero,Occidente,21,0,1.531082322373691,Cooperativo,1,Black,23/10/2024,18:59.0,0,Congelacion_intereses,Pendiente,Llamada,3532.927131550651,1
15950.97,2234.4374619191717,44142.544049985976,9669.757897,0.002190576,0.070813067,0.4904583544477721,5,419.2956578219704,93.96051599668084,93.96051599668084,15,6652.682167551824,5,0.2534306014513198,6,0.5386549698679841,3,0.5499074283154708,5,0.8313440935292556,0,19,8,22,Empleado,Divorciado,Norte,13,0,3.9150701468059967,Neutral,1,Black,21/10/2024,18:59.0,1,Pago_a_plazos,Faliido,SMS,8720.183597722444,0
18752.7,-1359.252237,40667.76267524724,7948.639435779616,0.001954531,0.2500258180444156,0.2339398935508211,4,356.6915004664709,99.68271748585518,99.68271748585518,60,4582.669295223904,2,0.4040647172935549,5,0.6421960550772081,6,0.3803913688611474,5,0.8063783610933668,0,18,1,55,Empleado,Casado,Centro,93,1,0.383692436,Molesto,1,Oro,06/08/2024,18:59.0,0,Pago_a_plazos,Exitoso,Llamada,842.4930313410055,0
36817.29,2201.447542724069,128208.33958024113,51182.84434414788,0.003992162,0.415908077,0.1926633212822877,-37,1672.5087889748972,2726.358060457922,2726.358060457922,60,29888.665324817157,2,0.1249726062975662,5,0.9679691630185016,4,0.2194398462346975,4,,0,15,17,36,Empleado,Casad0,Centro,8,0,1.026713482245453,Cansado,0,Black,15/09/2024,18:59.0,1,Ninguna,Pendiente,WhatsApp,3280.5393643593784,0
17030.09,1236.3002922230928,50450.19143,26887.19840229612,0.005329454,0.348142163,0.1047618692720209,-3,1189.7798879868694,1916.4322198855275,1916.4322198855275,90,6734.7846211718825,2,0.5967702921938763,3,0.4355838403810868,4,0.1641047416291891,11,0.8181900838992868,1,20,3,31,Independiente,Casado,Sur,45,0,-3.564325782,Molesto,1,Platinum,20/10/2024,18:59.0,0,Prorroga,Fallido,WhatsApp,3491.051278920215,0
24508.52,3483.3429031626297,59729.19334977178,32999.709721893494,0.005524888,0.0984643,0.1988030860896892,-31,910.6132909055456,543.1005616071375,543.1005616071375,0,0,4,0.3820639723003207,6,0.8743716444288041,4,0.1172459070547776,7,0.8911526107168947,0,21,16,50,Empleado,Casado,Sur,103,0,1.1431684241466349,Cansado,0,Platinum,10/08/2024,18:59.0,1,Congelacion_intereses,Fallido,Email,2020.053456792446,0
10289.58,-4226.08861,35457.35358133295,13074.896578165311,0.003687499,0.069847465,0.2493786920041845,-8,379.1031150058087,181.3192411742304,181.3192411742304,15,6813.957741736601,5,0.1912190278319029,5,0.5387645574318851,3,0.664341092,4,0.4359704189668278,1,17,7,37,Independiente,Soltero,Occidente,30,0,0.1131631983824169,Cansado,0,Black,20/09/2024,18:59.0,1,Reestructuracion,Exitoso,Llamada,2812.4547823555445,0
35905.96,-7170.806208,123136.07700833931,22911.78602272225,0.001860688,0.238214228,0.5512612092950341,-24,772.0095012704481,332.8067603781706,332.8067603781706,45,8650.516092133625,7,0.3955177094500622,7,0.5535706812028687,5,0.3016625077157774,6,0.6863073776947038,1,25,62,54,Empleado,Divorciado,Sur,83,0,-5.048800048,Neutral,1,Clasica,03/10/2024,18:59.0,0,Ninguna,Fallido,Email,2390.030023406432,1
10826.35,4385.156131166812,20951.33306427779,9126.148770897616,0.00435588,0.073956835,0.4670135342685597,15,297.9788654592236,291.2133594399918,291.2133594399918,15,322.3920603885924,1,0.3326422910522664,4,0.7262275105535386,5,0.2202221241971163,3,0.8960871477549468,0,13,1,49,Empleado,Casado,Occidente,5,0,2.1404779265384604,Molesto,1,Oro,19/10/2024,18:59.0,0,Consolidacion,Fallido,Email,3203.7876352313124,0
15378.16,2528.989931916227,28198.98776684135,7771.094377,0.002755806,0.1496010342610098,0.1097048303001663,23,230.01163919089208,653.1266177392852,653.1266177392852,45,1495.6349218747791,3,0.5994269848808473,8,0.7725872688923774,4,0.3987991291929826,8,0.5226640101240089,0,23,7,50,Empleado,Divorciado,Oriente,27,0,,MOLESTO,1,Black,28/08/2024,18:59.0,0,Prorroga,Fallido,Llamada,4482.426232367865,0
55843.05,-4770.021924,104737.89648323716,58473.112106213215,0.005582804,0.044075464,0.1170335408530212,-80,2018.234243190553,2242.1753139388647,2242.1753139388647,15,2266.8798094323074,5,0.3917209206459847,3,0.5530676162322801,2,0.2007570017629943,5,0.7611388308372277,1,15,6,25,Empleado,Casado,Centro,24,1,1.5291344950443109,CANSADO,0,Clasica,02/10/2024,18:59.0,1,Prorroga,Exitoso,WhatsApp,4043.4349368143617,0
54621.94,-2054.628343,161955.93759008218,123921.70367999052,0.007651569,0.3954176071914432,0.133098555,-46,4916.918247456144,7473.410655507454,7473.410655507454,45,55611.78117697923,4,0.4542501409201224,3,0.3655154641934498,9,0.611501125,5,,0,21,12,56,Empleado,Soltero,Centro,0,0,-3.415642013,Cooperativo,0,Clasica,12/09/2024,18:59.0,0,Ninguna,Fallido,Email,4454.912126712933,0
33677.59,117.16239997183798,101318.84244748432,44951.08988411088,0.004436597,0.1830778755018893,0.6811813491751845,-41,1264.719905837405,291.60840010938284,291.60840010938284,0,0,4,0.415851552,6,0.4411985769455151,5,0.5006759544030045,4,0.9165094202744694,0,19,25,45,Empleado,Casado,Norte,23,0,1.5684977335604124,Cansado,1,Platinum,26/08/2024,18:59.0,0,Reestructuracion,Exitoso,Email,2229.5319856117144,2
31742.07,-505.2525507,96205.36456375102,63311.91105234833,0.006580913,0.3552377699609229,0.4622596513579344,-15,2043.487053357941,3428.4752395074493,3428.4752395074493,15,24827.833206353265,6,0.3414249016229203,6,0.7592515607124232,7,0.7520889346100537,5,0.8294580541919743,0,24,1,37,Independiente,Soltero,Oriente,18,0,,Ansioso,1,Black,06/10/2024,18:59.0,0,Pago_a_plazos,Fallido,Llamada,1517.0080324205462,2
3318.784350318633,-1660.281168,9529.58048,2015.0519506876672,0.002114523,0.1402710996011586,0.077439931,63,200,24.64091312215222,24.64091312215222,15,387.5000613112436,4,0.2643760043537358,4,0.5677707054843847,6,0.2789722518096307,7,0.5060017137715908,0,21,0,43,Independiente,Casado,Sur,44,0,-1.646783079,Molesto,1,Clasica,15/09/2024,18:59.0,0,Pago_a_plazos,Pendiente,WhatsApp,3314.082784783692,0
16920.1,-2117.890157,38668.10073038106,14434.409848153586,0.003732899,0.095057624,0.2812620154589881,-79,636.6059814346447,1215.7119087693122,1215.7119087693122,0,0,2,0.2445362651843386,4,0.7291768704588225,3,0.6221458868494684,4,0.7246467570550452,0,13,14,22,Empleado,Soltero,Centro,111,1,-1.322103902,Cooperativo,1,Platinum,19/08/2024,18:59.0,0,Consolidacion,Pendiente,Llamada,1072.649030432995,0
21647.71,-1198.688198,45116.40676690622,31174.69148645896,0.006909835,0.1788307938148964,0.2154103004416724,20,1253.764175041448,1151.688395970245,1151.688395970245,90,4070.4642558023374,6,0.2760376369662767,2,0.6187027565676949,6,0.6617441944521536,9,0.7311311273602946,1,23,11,46,Empleado,Casado,Oriente,3,0,-2.271995535,Cansado,0,Black,13/10/2024,18:59.0,0,Pago_a_plazos,Exitoso,SMS,,0
10848.78,1233.7363949295698,36640.226270204206,10155.632200287322,0.002771717,0.102482396,0.1278491690897794,39,320.0661119976185,50.3777255,50.3777255,0,0,0,0.3967254644618372,4,0.6428697640456484,7,,6,0.3812763162885019,0,17,20,29,Empleado,Viudo,Centro,15,0,-3.427711134,Ansioso,1,Oro,26/09/2024,18:59.0,0,Reestructuracion,Exitoso,WhatsApp,9086.848983258906,0
31303,40.53832274801407,104938.2453911724,37082.01510627535,0.003533699,0.1402425637357215,0.1605644062902221,-26,1056.0212543362447,781.9970065591243,781.9970065591243,0,0,,0.428828095,9,0.8214312718562625,2,0.4254485969345853,7,,0,20,1,25,Empleado,Casado,Occidente,23,0,-3.569002204,Molesto,1,Black,28/08/2024,18:59.0,0,Reestructuracion,Exitoso,Email,495.8239486366151,0
27703.07,-1227.154887,61285.46203497791,19147.944392245856,0.003124386,0.2726630605013864,0.4724748770124451,8,681.8376112396173,1323.281196816386,1323.281196816386,30,6866.346316523276,6,0.2071153021423744,9,0.7737128614044085,2,0.4802825655518401,3,0.822671506,0,20,10,23,Empleado,Divorciado,Centro,24,0,-0.264183612,Neutral,1,Clasica,04/10/2024,18:59.0,0,Ninguna,Fallido,WhatsApp,5285.795077666248,0
15366.53,-1669.460818,32046.79276165775,8621.177504495543,0.002690184,0.1462475108923401,0.128874847,26,254.21737940786537,385.2731347844064,385.2731347844064,0,0,5,0.364515398,6,0.7781386109151966,5,0.3491438311959688,1,0.919966245,0,17,11,55,Desempleado,Casado,Norte,59,0,0.6661756316255605,Cansado,0,Oro,07/10/2024,18:59.0,1,Congelacion_intereses,Fallido,Llamada,934.6974347527448,0
68954.98,5359.217133551511,168117.73602568006,63947.140471473744,0.003803712,0.063980699,0.098532015,-29,2292.6509827125465,2932.9749442264706,2932.9749442264706,15,21363.884248956365,4,0.257562507,1,0.769451788,7,0.4420759414514305,3,0.6470703433418178,0,15,1,34,Empleado,Casado,Occidente,23,0,3.750245529021303,Cooperativo,0,Platinum,22/09/2024,18:59.0,1,Prorroga,Fallido,SMS,494.0994857302452,0
38721.42,-1442.040937,72884.99044095879,35312.11167831753,0.004844909,0.099309902,0.1431767830305018,-44,1170.2719775105002,1084.2252211442803,1084.2252211442803,90,11346.950611474207,4,0.6205883947294024,3,0.7935392013581279,4,0.5375796407646726,7,0.5227078398816066,0,18,20,60,Empleado,Divorciado,Norte,1,0,-1.011171941,Cooperativo,0,Platinum,18/09/2024,18:59.0,0,Consolidacion,Pendiente,Llamada,1703.6469780688944,0
40745.68,1302.3609634065044,84573.22071379171,10543.889776279018,0.001246717,0.1258724439028096,0.257966506,93,380.73830554710975,221.2776698461675,221.2776698461675,120,2404.914285381737,1,0.4935639210879868,4,0.617158109,3,0.5470738460084977,7,0.7463630574090494,0,15,5,35,Empleado,Divorciado,Occidente,49,0,-4.037333193,Neutral,1,Platinum,12/08/2024,18:59.0,0,Ninguna,Fallido,SMS,6424.455011,1
20082.34,6158.778897620167,49131.61142013962,7437.968774070851,0.001513887,0.3333301993966955,0.5778936965778293,-37,265.90822460169795,192.6936537659593,192.6936537659593,0,0,3,0.6530112767227497,10,0.8961318467626198,4,0.4709875758734841,6,0.4666150556836307,0,23,0,22,Empleado,Casado,Norte,86,0,-0.544796948,Cansado,1,Platinum,14/09/2024,18:59.0,0,Reestructuracion,Fallido,Email,746.1856515887887,0
26881.72,1727.6932598141752,59297.43796036994,21016.347622727902,0.003544225,0.2518960905877724,0.2285886987951029,3,527.6421464,1199.0864978495392,1199.0864978495392,0,0,1,0.4524108275569936,2,0.5533342663689288,3,0.6078145356213741,4,0.8085064467113998,0,10,3,28,Independiente,SOLTERO,Oriente,28,1,4.910256821891583,Temeroso,0,Clasica,23/08/2024,18:59.0,1,Reestructuracion,Pendiente,Email,1437.266008925069,0
39199.67,1184.9456726663718,119660.69507614512,77236.52090154792,0.006454627,0.2322972502880292,0.023070663,-47,3013.167195511688,2319.9108062001887,2319.9108062001887,45,20621.859701525405,1,0.3198042903025431,2,0.4890788582117678,5,0.4727785095767675,2,0.8162610373769296,0,10,21,56,Empleado,Casado,Norte,34,0,,Cansado,0,Clasica,08/10/2024,18:59.0,1,Consolidacion,Exitoso,Llamada,1515.6422529290508,0
29485.96,3088.367341668144,98436.85396,1928.2683648193567,0.000195889,0.054543296,0.3396658596323249,41,200,217.39009117014965,217.39009117014965,120,507.5876090153683,6,0.3328847259177301,5,0.4942932887169864,0,0.5222486397244577,9,0.5483345602852466,0,20,23,40,Empleado,Soltero,Centro,7,1,-3.958755031,Ansioso,1,Black,04/08/2024,18:59.0,0,Ninguna,Fallido,Llamada,1104.460581974148,0
70343.13,3478.7976874883566,235335.6338381976,87412.62348722479,0.003714381,0.1813643719349997,0.2682773288426198,-90,3243.0979435984354,6325.584775408064,6325.584775408064,0,0,3,0.6880334965776006,4,0.7685603651252535,3,0.6078048550668376,7,0.8324088699316833,0,17,8,35,Independiente,Casado,Centro,9,0,-0.33375338,Neutra1,1,Oro,16/09/2024,18:59.0,0,Ninguna,Exitoso,WhatsApp,6540.2366491968005,0
23806.82,-67.93101985,67308.36138735178,35596.43477614218,0.005288561,0.248895165,0.3121748637436218,-7,1084.0172671967814,1924.4482391931635,1924.4482391931635,120,20441.457797119438,7,1.2128343347646784,6,0.3603569848572968,7,0.3602952385265073,5,0.6306594495397887,0,25,3,43,Empleado,Casado,Centro,10,0,-8.327369308,Molesto,1,Black,20/10/2024,18:59.0,0,Congelacion_intereses,Pendiente,Email,11757.77823450028,0
19875.91,-3321.129604,59546.88577712944,31640.817068428707,0.005313597,0.044673238,0.5197946681726889,-18,1394.529563646732,1502.3613659432942,1502.3613659432942,0,0,3,0.6771095320825613,5,0.6050012444015158,6,0.1665907866482196,8,0.8684482807026961,1,22,36,48,Independiente,Divorciado,Sur,22,0,-1.212972745,Cooperativo,1,Clasica,13/09/2024,18:59.0,0,Reestructuracion,Pendiente,Llamada,336.43363233906047,0
39361.83,-387.223633,103909.46246909308,45492.69935,0.004378109,0.1372673364527316,0.1163126447383681,-7,1477.4001507152989,957.9672420536898,957.9672420536898,45,19313.75344,4,0.3628329206180481,2,0.4163057372828257,2,0.5583562126432191,3,,1,11,24,55,Empleado,Divorciado,Centro,105,0,-4.050116042,Neutral,0,Black,19/08/2024,18:59.0,0,Consolidacion,Fallido,WhatsApp,1272.5386231858365,0
12596.97,1450.0290081800913,25815.841219915037,12389.202698396915,0.00479907,0.034530837,0.1848634685498165,76,370.2156873,204.20507970687527,204.20507970687527,0,0,3,0.4737445861383441,8,0.6634019492093403,4,0.3005461818927725,4,0.6410225798288502,0,19,6,59,Empleado,Casado,Sur,29,0,0.297962976,Cooperativo,0,Oro,03/09/2024,18:59.0,1,Prorroga,Pendiente,Llamada,5625.964853,0
46844,-861.3947789,134890.15129451308,34311.1738,0.002543638,0.1392431342743411,0.4719334567526538,5,879.7735922652746,2088.749778885352,2088.749778885352,0,0,1,0.301165242,7,0.8611741217024708,4,0.4463310313395843,7,0.6178154617478472,0,19,7,37,Independiente,Soltero,Centro,8,0,1.2709694432050818,Molesto,1,Clasica,07/10/2024,18:59.0,0,Pago_a_plazos,Pendiente,Email,1349.7375677702366,0
12327.32,-579.521526,29522.96348,14798.535826982104,0.005012551,0.05510772,0.1155935038477434,-85,546.1655493709496,416.3087619596681,416.3087619596681,15,3965.649993072851,6,0.2412654000196034,5,0.659682013,8,0.3687390559787789,6,,0,25,7,26,Empleado,Divorciado,Sur,12,0,-1.142361669,Neutral,0,Oro,24/08/2024,18:59.0,1,Ninguna,Exitoso,Email,3023.001972540416,0
39464.26,4046.0801440720425,71424.34988618238,50122.39587559248,0.00701755,0.3119986571069572,0.2899658968309216,-26,2089.3204601053912,1741.7264454430629,1741.7264454430629,30,31672.749533522325,4,0.655064853,7,0.3281185508883945,2,0.3792927661769089,7,0.7019066494695344,0,20,30,37,Empleado,Soltero,Centro,19,0,-1.398531216,Ansioso,1,Oro,06/08/2024,18:59.0,0,Reestructuracion,Exitoso,WhatsApp,1625.1853202041814,0
18233.87,1964.071790863101,50643.13891815656,22472.762690601056,0.004437474,0.4083519790981966,0.2889830005286673,-24,647.9493248141116,1527.0705620572303,1527.0705620572303,90,9548.433708209614,4,0.2586336633832331,4,0.9266721992502428,6,0.3092956087910704,6,0.5708215400357098,0,20,8,45,Empleado,Casado,Sur,39,1,-3.919360463,Cansado,1,Black,07/09/2024,18:59.0,0,Ninguna,Exitoso,Llamada,1143.436095549606,0
35808.86,1476.4913363179285,76531.66046279998,26415.949583525013,0.003451637,0.055609071,0.014711296,67,1020.3919780292154,1694.8278412861073,1694.8278412861073,60,3596.920135702753,5,0.4743983895792093,4,0.4035965655014971,6,0.580206284,4,0.7009447827065809,1,19,36,30,Empleado,Soltero,Oriente,23,0,5.756709409487344,Ansioso,1,Platinum,14/10/2024,18:59.0,1,Ninguna,Faliido,WhatsApp,4851.920973456096,0
46369.9,8709.947235,153348.02210528665,27418.258072903813,0.001787976,0.140109875,0.2474719523640868,-16,687.7982833533523,1557.7170389865769,1557.7170389865769,15,18294.60932426004,6,0.2056950382022249,4,0.8493615205742777,6,0.1956390899364548,5,0.912332844,0,21,13,30,Independiente,Casado,Centro,19,1,3.507840976153026,Ansioso,1,Oro,15/10/2024,18:59.0,1,Prorroga,Pendiente,WhatsApp,881.2679340360514,0
29497.26,-613.8964625,99928.04555533123,16172.105385766346,0.001618375,0.1227441630993123,0.2169155759326009,-19,596.7154813724114,362.33403291595306,362.33403291595306,15,9078.126528735384,,0.133763576,4,0.2471673009299446,3,0.8971583733305968,6,0.8187204345892641,0,18,5,46,Desempleado,Viudo,Norte,33,0,1.577875150180888,Cansado,0,Platinum,27/10/2024,18:59.0,1,Pago_a_plazos,Fallido,WhatsApp,1127.188534039495,1
13098.17,956.7283611088392,27187.795555929115,12656.778339199283,0.004655316,0.09964391,0.3295465132327939,29,334.3131645082541,221.15217403788512,221.15217403788512,30,1221.9085463101842,2,0.1777462269399077,3,0.4898204339170288,4,0.2839306250336431,8,0.7313222692698313,0,17,10,41,Jubilado,Soltero,Centro,11,0,,Molesto,1,Black,29/08/2024,18:59.0,0,Consolidacion,Pendiente,Llamada,1645.053481920753,0
15708.15,1630.475235142599,29060.104733963257,14768.87416416405,0.005082182,0.3723785841142283,0.1465761567441052,120,634.1365530687739,221.0368854600849,221.0368854600849,0,0,8,0.1494498210937453,1,0.6063318517605168,4,0.6031631626622538,7,0.8706138134313524,0,20,5,42,Independiente,Casado,Oriente,3,0,-0.889906264,Cansado,0,Oro,24/10/2024,18:59.0,1,Consolidacion,Fallido,Email,2412.307825544981,0
17375.29,3970.057575697169,31394.986478541512,10456.297426548004,0.003330563,0.237373273,0.3039033010577935,-99,321.1594434709943,72.25572377,72.25572377,15,4717.617757,4,0.2394455051286686,6,0.7058161841029469,1,0.5343317512715878,5,0.7052721306943327,1,16,7,32,Empleado,Soltero,Norte,0,0,0.6024098433674119,Molesto,1,Clasica,31/08/2024,18:59.0,0,Prorroga,Exitoso,Email,47.51868405820444,0
